employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital,cluster
4338,33,4,3,1,33060,3,11,6,8,1,6,1.0,8.0,3,1,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Married,2
4341,34,7,4,1,13930,2,11,4,10,1,9,1.0,10.0,3,4,4.0,3.0,2.0,0,Travel_Frequently,Human Resources,Other,Female,Research Scientist,Married,2
4342,51,4,2,2,25700,0,18,2,7,1,0,3.0,21.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Male,Sales Representative,Single,2
4344,27,15,3,1,39860,2,12,3,7,0,3,1.0,7.0,3,3,4.0,2.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,2
4348,37,7,3,1,29290,0,12,2,8,1,7,1.0,8.0,3,1,2.0,1.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,2
4349,35,1,3,2,22750,0,13,2,6,1,2,5.0,10.0,3,4,2.0,2.0,3.0,0,Travel_Frequently,Research & Development,Other,Male,Research Director,Single,2
4350,42,1,1,2,78790,1,11,2,5,0,2,2.0,11.0,3,3,3.0,3.0,3.0,0,Non-Travel,Research & Development,Technical Degree,Male,Sales Executive,Divorced,2
4351,38,8,2,5,49300,0,14,0,1,0,0,9.0,14.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Married,2
4352,38,25,1,1,78470,1,14,3,7,1,7,3.0,9.0,3,4,4.0,4.0,1.0,0,Travel_Rarely,Human Resources,Human Resources,Female,Manufacturing Director,Married,2
4353,27,13,4,1,44010,0,13,4,2,2,0,5.0,6.0,3,2,3.0,1.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Manager,Married,2
4354,49,23,1,2,92410,1,19,5,7,1,7,1.0,7.0,3,3,4.0,4.0,3.0,0,Non-Travel,Research & Development,Other,Female,Sales Executive,Divorced,2
4356,40,23,3,1,45020,2,12,0,7,3,7,8.0,15.0,3,2,3.0,4.0,4.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married,2
4359,22,1,3,4,129360,2,11,3,4,2,2,1.0,4.0,3,3,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Divorced,2
4360,36,1,3,2,23050,0,17,3,8,1,7,1.0,8.0,3,3,2.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Single,2
4362,46,25,1,5,34330,0,18,3,4,0,3,7.0,17.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,2
4365,27,18,2,1,65160,1,19,4,7,0,7,1.0,7.0,3,3,4.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Single,2
4368,41,1,3,2,68830,2,19,3,1,0,0,3.0,16.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Single,2
4372,54,8,2,2,61340,0,19,2,6,0,5,2.0,16.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Married,2
4375,37,2,4,2,52380,1,15,5,10,0,7,1.0,10.0,3,3,2.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Male,Laboratory Technician,Divorced,2
4377,31,4,1,3,96100,1,11,2,5,1,4,0.0,6.0,3,2,3.0,3.0,3.0,0,Non-Travel,Sales,Medical,Female,Research Scientist,Married,2
4378,59,5,3,3,198330,0,13,2,1,0,0,3.0,7.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Married,2
4380,29,15,4,1,49680,3,19,4,11,4,1,1.0,11.0,3,3,2.0,4.0,3.0,0,Travel_Frequently,Sales,Medical,Female,Sales Executive,Married,2
4381,35,19,3,1,21450,0,13,6,10,0,8,1.0,10.0,3,2,3.0,3.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Single,2
4383,52,1,2,4,83460,0,14,5,2,2,2,7.0,6.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Manager,Single,2
4385,59,4,4,1,27600,0,11,3,2,2,2,8.0,7.0,3,4,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Married,2
4391,32,13,4,3,85640,1,16,2,4,1,2,2.0,6.0,3,2,3.0,2.0,3.0,0,Travel_Rarely,Human Resources,Life Sciences,Female,Manufacturing Director,Married,2
4393,39,26,4,2,81610,1,12,2,3,1,2,7.0,7.0,3,4,3.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Director,Divorced,2
4394,32,2,4,4,21090,1,13,3,3,2,2,0.0,4.0,3,2,3.0,4.0,3.0,0,Non-Travel,Sales,Marketing,Male,Research Scientist,Married,2
4395,41,29,3,2,52940,0,15,3,1,0,0,2.0,17.0,3,2,3.0,1.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Divorced,2
4398,31,7,4,1,24370,1,14,3,2,2,2,9.0,9.0,3,4,2.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Divorced,2
4399,33,2,4,1,27660,1,12,2,2,0,2,1.0,2.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,2
4401,37,22,5,2,30550,3,14,3,3,0,2,2.0,17.0,3,3,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Married,2
4402,45,21,1,3,22890,0,13,3,3,0,2,4.0,9.0,3,2,1.0,3.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Research Scientist,Married,2
4405,29,4,3,2,35390,0,18,2,6,1,5,1.0,6.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Sales,Other,Female,Human Resources,Single,2
4406,42,5,4,1,60290,1,17,5,3,0,2,3.0,10.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Single,2
4407,29,2,4,1,26790,0,15,2,3,0,2,2.0,10.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,2
29,44,1,2,2,103330,1,14,2,1,0,0,3.0,19.0,3,2,4.0,3.0,1.0,1,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Divorced,3
31,26,4,3,3,68540,0,11,5,3,0,2,2.0,5.0,3,2,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,3
36,26,8,3,2,157870,2,12,5,8,7,4,1.0,8.0,3,3,4.0,4.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Manager,Single,3
39,18,1,4,1,23350,2,14,3,0,0,0,1.0,0.0,3,2,3.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
60,52,7,1,2,47740,1,18,2,8,7,7,2.0,11.0,3,3,3.0,2.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,3
66,28,9,4,1,56730,1,14,4,3,2,2,5.0,5.0,3,2,1.0,4.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,3
70,39,1,1,1,42840,1,17,0,1,0,0,4.0,12.0,3,3,4.0,3.0,2.0,1,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married,3
79,29,29,3,1,23070,1,13,0,7,0,7,1.0,7.0,3,3,2.0,1.0,2.0,1,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,3
100,21,9,3,4,178750,0,12,5,3,1,2,1.0,3.0,3,2,1.0,2.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single,3
109,41,16,1,1,28100,0,11,3,8,7,7,1.0,8.0,3,4,1.0,2.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single,3
113,21,10,2,1,53730,1,12,2,1,0,0,1.0,1.0,3,3,3.0,2.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Single,3
128,30,3,2,3,11290,0,19,2,1,0,0,9.0,3.0,3,2,3.0,4.0,3.0,1,Travel_Frequently,Sales,Marketing,Male,Research Scientist,Single,3
148,25,5,2,3,26600,0,13,3,2,0,2,5.0,6.0,3,3,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,3
157,24,27,2,1,104220,1,17,0,5,1,4,1.0,6.0,3,2,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,3
164,29,19,4,3,17900,1,16,4,2,1,1,5.0,6.0,3,2,3.0,2.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,3
165,19,4,3,1,76440,2,15,2,1,0,0,1.0,1.0,3,3,1.0,4.0,4.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,3
182,31,22,2,2,56890,2,15,2,1,0,0,3.0,12.0,3,2,1.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Married,3
186,22,7,3,2,37850,2,13,2,2,1,2,5.0,4.0,3,3,3.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Single,3
200,18,2,3,1,34680,2,18,4,0,0,0,1.0,0.0,3,4,2.0,2.0,3.0,1,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Single,3
223,30,9,3,2,68250,0,14,2,1,0,0,1.0,1.0,3,3,2.0,1.0,4.0,1,Travel_Frequently,Research & Development,Other,Male,Healthcare Representative,Married,3
225,31,9,1,1,189470,2,12,2,3,1,2,2.0,9.0,3,2,2.0,1.0,1.0,1,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Divorced,3
238,27,27,3,2,22930,0,18,0,4,0,2,0.0,5.0,3,3,3.0,1.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Divorced,3
247,45,19,4,3,34410,1,13,5,1,0,0,2.0,5.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Married,3
256,20,1,3,5,61620,3,12,2,1,1,1,1.0,1.0,3,2,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Single,3
257,33,15,4,1,24060,0,11,3,10,9,7,1.0,10.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Single,3
268,24,17,2,1,25010,0,12,3,2,2,0,9.0,4.0,3,1,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Single,3
271,50,4,2,4,44240,1,14,2,4,1,3,3.0,18.0,3,2,2.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Male,Sales Representative,Married,3
283,28,2,4,3,20750,3,18,0,7,3,7,7.0,10.0,3,2,1.0,2.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single,3
305,33,1,2,3,28710,3,17,2,10,7,8,1.0,10.0,3,3,4.0,4.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single,3
311,55,7,3,4,74280,0,12,2,5,1,4,5.0,24.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Married,3
316,26,15,2,2,26130,1,19,2,4,1,2,6.0,6.0,3,3,4.0,1.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,3
328,23,2,3,4,45590,1,18,2,0,0,0,1.0,1.0,3,2,3.0,1.0,3.0,1,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Married,3
332,29,2,4,4,106500,2,13,2,1,0,0,1.0,1.0,3,4,2.0,1.0,3.0,1,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married,3
334,33,23,5,1,86390,2,16,3,3,0,2,5.0,6.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Single,3
341,28,19,4,2,32040,1,16,4,2,2,1,6.0,5.0,3,2,3.0,3.0,2.0,1,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Single,3
351,55,16,3,4,43190,0,11,3,9,7,3,4.0,12.0,3,4,3.0,4.0,2.0,1,Travel_Rarely,Human Resources,Technical Degree,Male,Manufacturing Director,Single,3
379,35,8,2,1,36900,1,13,2,10,7,8,1.0,10.0,3,4,4.0,2.0,2.0,1,Travel_Frequently,Sales,Marketing,Female,Laboratory Technician,Divorced,3
388,29,3,3,3,59160,0,12,2,3,0,2,6.0,5.0,3,3,2.0,3.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Divorced,3
399,32,9,1,1,27410,1,15,5,1,0,1,1.0,1.0,3,2,1.0,4.0,1.0,1,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single,3
403,58,9,2,1,21530,0,11,3,1,0,0,9.0,3.0,3,3,4.0,4.0,2.0,1,Travel_Frequently,Sales,Technical Degree,Male,Sales Executive,Divorced,3
405,20,11,3,2,93960,0,12,6,2,0,2,1.0,2.0,3,1,3.0,3.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,3
409,22,15,4,1,124900,0,13,3,3,0,2,0.0,4.0,3,3,2.0,3.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,3
410,41,23,3,2,26570,0,11,3,7,1,0,4.0,10.0,3,4,2.0,4.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Divorced,3
412,39,10,4,4,66960,0,11,3,2,2,2,7.0,8.0,3,3,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Human Resources,Married,3
426,25,1,2,1,32120,1,15,3,1,0,0,1.0,1.0,3,2,3.0,2.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,3
431,19,15,3,2,160640,1,15,3,1,0,0,1.0,1.0,3,3,4.0,2.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single,3
432,20,29,3,3,27070,0,11,2,1,0,0,1.0,1.0,3,3,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,3
436,36,10,3,3,22320,1,12,2,16,3,7,1.0,16.0,3,3,3.0,4.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,3
443,58,9,2,4,59570,1,14,2,1,0,0,4.0,7.0,3,1,4.0,3.0,3.0,1,Travel_Rarely,Sales,Medical,Female,Sales Executive,Single,3
449,40,2,4,1,65450,0,15,2,1,0,0,4.0,22.0,3,3,2.0,2.0,2.0,1,Non-Travel,Research & Development,Life Sciences,Male,Human Resources,Single,3
454,29,3,5,1,27230,1,11,2,0,0,0,6.0,3.0,3,2,4.0,1.0,3.0,1,Travel_Rarely,Human Resources,Life Sciences,Male,Sales Executive,Single,3
463,30,2,3,2,40000,0,12,5,5,0,1,4.0,7.0,3,2,1.0,3.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Married,3
468,35,24,3,3,20700,3,13,1,4,0,2,1.0,5.0,3,2,3.0,2.0,1.0,1,Travel_Rarely,Sales,Medical,Male,Healthcare Representative,Divorced,3
474,20,2,2,2,63970,1,17,3,1,0,0,1.0,1.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
475,30,8,4,1,191440,0,11,3,3,1,2,0.0,4.0,3,3,2.0,2.0,3.0,1,Travel_Frequently,Research & Development,Medical,Male,Sales Executive,Single,3
487,37,15,3,2,44850,1,11,2,1,0,0,5.0,15.0,3,4,1.0,2.0,1.0,1,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Married,3
491,26,21,1,1,135250,1,17,4,2,2,2,8.0,7.0,3,2,2.0,1.0,3.0,1,Non-Travel,Research & Development,Life Sciences,Female,Manufacturing Director,Single,3
504,36,7,2,1,56600,0,12,3,1,0,0,7.0,9.0,3,3,1.0,3.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Divorced,3
505,26,2,3,2,48210,2,14,2,3,1,2,6.0,6.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Married,3
520,21,1,4,1,57750,0,18,2,1,1,0,1.0,1.0,3,3,3.0,1.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Single,3
523,28,19,4,4,52380,1,17,4,10,1,9,1.0,10.0,3,2,2.0,1.0,2.0,1,Non-Travel,Research & Development,Life Sciences,Female,Laboratory Technician,Single,3
535,33,1,2,1,62140,2,19,3,13,3,8,1.0,14.0,3,3,1.0,3.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Single,3
539,25,25,4,2,82680,0,12,3,7,5,6,1.0,7.0,3,2,4.0,4.0,4.0,1,Travel_Rarely,Human Resources,Human Resources,Female,Research Scientist,Married,3
540,26,8,2,2,80950,0,15,3,1,0,0,1.0,1.0,3,4,1.0,3.0,2.0,1,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,3
541,33,8,2,4,29040,0,13,2,2,2,2,4.0,5.0,3,3,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Single,3
543,28,7,3,2,29760,0,14,3,1,0,0,1.0,1.0,3,3,1.0,2.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Manager,Divorced,3
544,50,1,4,2,159920,0,14,3,0,0,0,3.0,5.0,3,3,4.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Single,3
571,18,2,4,3,109650,0,18,5,0,0,0,1.0,0.0,3,4,3.0,3.0,3.0,1,Non-Travel,Research & Development,Medical,Male,Laboratory Technician,Single,3
572,33,3,2,1,49360,0,14,2,5,0,3,0.0,6.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
574,31,10,3,1,53040,0,17,3,2,2,2,1.0,2.0,3,4,3.0,3.0,2.0,1,Travel_Frequently,Sales,Technical Degree,Female,Research Director,Married,3
579,29,6,3,1,22440,3,12,5,11,3,10,1.0,11.0,3,1,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,3
585,28,15,4,2,41970,0,13,3,1,0,0,1.0,1.0,3,1,3.0,4.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,3
592,43,5,3,3,45220,1,15,3,4,1,3,8.0,7.0,3,3,1.0,3.0,2.0,1,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Single,3
600,44,6,2,3,45580,1,13,2,6,0,2,1.0,6.0,3,1,3.0,3.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Sales Executive,Single,3
607,41,12,3,2,195660,0,16,2,1,0,0,6.0,5.0,3,4,1.0,1.0,1.0,1,Non-Travel,Research & Development,Life Sciences,Male,Sales Representative,Divorced,3
614,24,28,4,3,28860,1,19,5,1,0,0,1.0,1.0,3,3,4.0,2.0,1.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Manufacturing Director,Married,3
635,19,2,2,3,98240,0,18,2,1,0,0,1.0,1.0,3,3,1.0,2.0,4.0,1,Non-Travel,Sales,Other,Male,Healthcare Representative,Single,3
654,25,1,1,1,109320,1,11,3,1,1,0,1.0,1.0,3,3,3.0,4.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Manufacturing Director,Single,3
658,21,20,2,4,53370,1,14,2,2,2,2,1.0,2.0,3,3,1.0,3.0,1.0,1,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single,3
671,44,21,4,2,62720,1,19,3,10,0,5,1.0,10.0,3,3,1.0,4.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,3
675,29,29,4,1,28860,0,13,4,7,7,7,3.0,10.0,3,3,2.0,3.0,3.0,1,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Representative,Divorced,3
682,32,5,3,1,96020,1,13,3,10,1,1,1.0,10.0,3,3,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married,3
689,40,8,1,1,59850,3,13,1,5,1,0,2.0,9.0,3,2,4.0,2.0,3.0,1,Travel_Rarely,Sales,Other,Male,Laboratory Technician,Single,3
690,52,3,2,3,25790,1,19,1,8,7,7,9.0,10.0,3,3,2.0,2.0,2.0,1,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Single,3
695,31,3,1,1,71040,1,14,3,3,2,2,1.0,3.0,3,3,4.0,2.0,4.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Single,3
696,44,5,3,1,63220,1,11,2,3,1,2,4.0,10.0,3,3,1.0,1.0,4.0,1,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Married,3
723,31,2,2,2,53960,1,17,2,1,0,0,7.0,3.0,3,1,3.0,4.0,4.0,1,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single,3
724,35,1,2,1,67960,0,13,2,4,3,2,0.0,5.0,3,3,4.0,3.0,2.0,1,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Married,3
728,31,15,2,2,49600,0,15,3,10,6,7,1.0,10.0,3,2,4.0,3.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,3
740,27,2,5,1,137700,1,18,3,8,7,7,1.0,8.0,3,4,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
749,49,6,5,2,23420,0,18,2,4,1,3,3.0,20.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Sales,Medical,Female,Healthcare Representative,Single,3
750,29,3,2,2,68110,1,15,2,8,7,7,0.0,9.0,3,3,3.0,4.0,3.0,1,Travel_Frequently,Sales,Marketing,Female,Laboratory Technician,Single,3
755,31,4,3,2,30570,0,19,3,1,0,0,1.0,1.0,3,3,2.0,3.0,3.0,1,Travel_Frequently,Sales,Life Sciences,Male,Manager,Single,3
759,31,20,3,1,61800,1,14,2,1,0,0,1.0,1.0,3,1,1.0,2.0,4.0,1,Travel_Rarely,Sales,Technical Degree,Male,Research Scientist,Single,3
764,25,16,4,2,198590,0,19,3,3,2,2,3.0,6.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Married,3
774,46,18,1,1,59800,1,11,2,7,4,3,4.0,28.0,3,3,1.0,4.0,4.0,1,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Divorced,3
775,39,2,4,2,43810,2,15,1,1,0,0,2.0,11.0,3,2,1.0,1.0,4.0,1,Non-Travel,Research & Development,Medical,Male,Manufacturing Director,Single,3
776,31,2,3,2,25720,3,13,3,10,4,7,1.0,10.0,3,3,3.0,2.0,3.0,1,Travel_Frequently,Sales,Medical,Male,Sales Executive,Single,3
782,34,7,4,2,26940,1,16,3,2,2,2,1.0,2.0,3,3,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,3
803,24,3,3,2,76540,1,17,3,0,0,0,2.0,4.0,3,2,2.0,1.0,2.0,1,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Single,3
811,28,1,3,2,17060,0,12,3,0,0,0,7.0,8.0,3,3,3.0,1.0,2.0,1,Travel_Frequently,Sales,Marketing,Male,Laboratory Technician,Single,3
820,29,5,3,2,109340,2,17,2,9,0,7,6.0,11.0,3,3,1.0,1.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
826,40,2,3,2,47750,1,15,3,5,1,0,3.0,15.0,3,4,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Director,Single,3
828,31,29,3,2,25150,0,14,3,7,7,7,1.0,7.0,3,2,4.0,3.0,1.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Healthcare Representative,Single,3
849,30,1,3,3,179240,2,13,2,10,6,7,1.0,10.0,3,3,2.0,1.0,3.0,1,Travel_Rarely,Research & Development,Other,Male,Sales Executive,Married,3
853,35,2,3,1,25320,0,13,2,1,0,0,1.0,1.0,3,1,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced,3
855,38,2,3,3,49080,1,19,3,5,1,4,4.0,7.0,3,2,3.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Married,3
879,28,1,3,2,24130,1,16,2,1,0,0,1.0,1.0,3,3,3.0,2.0,3.0,1,Travel_Rarely,Human Resources,Medical,Female,Laboratory Technician,Married,3
896,18,3,5,1,24790,1,12,2,0,0,0,1.0,0.0,3,2,2.0,4.0,4.0,1,Travel_Frequently,Research & Development,Medical,Male,Research Director,Single,3
905,35,2,3,3,23210,1,12,0,13,6,0,9.0,15.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,3
914,40,16,4,1,36330,2,16,0,4,0,3,3.0,10.0,3,3,1.0,1.0,1.0,1,Travel_Rarely,Sales,Marketing,Male,Research Director,Single,3
929,35,17,4,1,54720,1,11,3,11,6,7,3.0,13.0,3,2,4.0,4.0,4.0,1,Travel_Frequently,Research & Development,Medical,Male,Research Director,Single,3
944,23,6,3,3,49690,0,12,3,5,1,2,1.0,5.0,3,3,4.0,3.0,3.0,1,Travel_Rarely,Human Resources,Life Sciences,Female,Laboratory Technician,Single,3
948,32,1,3,2,27430,1,19,2,1,0,0,1.0,1.0,3,3,4.0,2.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single,3
956,23,12,2,2,75250,2,14,2,3,0,2,1.0,3.0,3,3,3.0,4.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,3
965,24,6,2,2,20070,0,12,2,1,0,0,1.0,1.0,3,2,4.0,3.0,3.0,1,Travel_Rarely,Sales,Medical,Female,Manager,Married,3
980,32,26,3,2,88230,2,13,3,0,0,0,6.0,10.0,3,3,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Female,Research Director,Single,3
989,30,10,3,1,22070,0,14,4,4,1,2,6.0,6.0,3,3,3.0,4.0,2.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Human Resources,Divorced,3
992,29,4,3,5,36910,0,13,3,2,2,2,1.0,2.0,3,3,2.0,2.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,3
998,33,10,3,1,43020,0,13,3,0,0,0,2.0,11.0,3,1,1.0,1.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
1000,31,9,4,2,168850,2,14,2,1,0,0,2.0,10.0,3,3,1.0,3.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Married,3
1005,43,1,4,3,76550,1,12,3,1,0,0,9.0,6.0,3,3,3.0,3.0,3.0,1,Travel_Frequently,Research & Development,Other,Male,Sales Executive,Married,3
1014,21,1,2,5,27910,0,14,3,1,1,0,1.0,1.0,3,4,2.0,2.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Healthcare Representative,Single,3
